1117	1498
1033	1087
920	862
934	1034
1009	981
984	820
957	1129
1004	991
1008	1053
887	948
1004	655
911	900
1037	934
1019	829
853	954
900	1125
1094	921
1032	1112
900	942
986	1040
1008	1066
1030	920
1057	630
886	1128
936	1003
1093	842
937	878
1014	934
961	718
966	924
957	916
905	1031
851	962
1042	840
973	1003
947	952
1029	825
1007	1130
1002	965
902	1023
874	1185
1008	1004
1009	634
904	1003
1109	1092
1014	883
968	1104
924	1238
919	893
1031	671
