708	819
479	665
561	776
473	696
408	587
618	727
731	822
767	813
731	751
508	580
828	1001
652	880
654	651
562	796
712	876
661	778
576	687
711	775
619	711
402	640
663	969
468	538
687	848
751	998
764	853
388	615
453	648
504	767
569	657
750	906
508	593
658	691
617	683
820	865
729	877
533	775
696	796
730	690
519	835
652	695
755	945
470	646
667	816
680	723
722	766
667	761
670	838
824	958
708	921
638	744
